event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Levante vs Espanyol,Pere Milla,Over 4.5,3.8,Open,Spillers samlede antal skud | Pere Milla,
Levante vs Espanyol,Ramon Terrats,Over 0.5,1.2308,Open,Spillers samlede antal skud | Ramon Terrats,
Levante vs Espanyol,Ramon Terrats,Over 1.5,2.2,Open,Spillers samlede antal skud | Ramon Terrats,
Levante vs Espanyol,Ramon Terrats,Over 2.5,4.75,Open,Spillers samlede antal skud | Ramon Terrats,
Levante vs Espanyol,Roberto Fernandez,Over 1.5,1.25,Open,Spillers samlede antal skud | Roberto Fernandez,
Levante vs Espanyol,Roberto Fernandez,Over 2.5,1.8182,Open,Spillers samlede antal skud | Roberto Fernandez,
Levante vs Espanyol,Roberto Fernandez,Over 3.5,3.0,Open,Spillers samlede antal skud | Roberto Fernandez,
Levante vs Espanyol,Ruben Sanchez,Over 0.5,1.95,Open,Spillers samlede antal skud | Ruben Sanchez,
Levante vs Espanyol,Ruben Sanchez,Over 1.5,5.5,Open,Spillers samlede antal skud | Ruben Sanchez,
Levante vs Espanyol,Tyrhys Dolan,Over 1.5,1.3,Open,Spillers samlede antal skud | Tyrhys Dolan,
Levante vs Espanyol,Tyrhys Dolan,Over 2.5,1.95,Open,Spillers samlede antal skud | Tyrhys Dolan,
Levante vs Espanyol,Tyrhys Dolan,Over 3.5,3.4,Open,Spillers samlede antal skud | Tyrhys Dolan,
Levante vs Espanyol,Unai Vencedor,Over 0.5,1.7,Open,Spillers samlede antal skud | Unai Vencedor,
Levante vs Espanyol,Unai Vencedor,Over 1.5,4.25,Open,Spillers samlede antal skud | Unai Vencedor,
Levante vs Espanyol,Urko González,Over 0.5,1.75,Open,Spillers samlede antal skud | Urko González,
Levante vs Espanyol,Urko González,Over 1.5,4.5,Open,Spillers samlede antal skud | Urko González,
Rayo Vallecano vs Mallorca,Abdon,Over 0.5,1.75,Open,Antal afslutninger på mål | Abdon,
Rayo Vallecano vs Mallorca,Abdon,Over 1.5,5.0,Open,Antal afslutninger på mål | Abdon,
Rayo Vallecano vs Mallorca,Alejandro García,Over 0.5,2.05,Open,Antal afslutninger på mål | Alejandro García,
Rayo Vallecano vs Mallorca,Alejandro García,Over 1.5,6.5,Open,Antal afslutninger på mål | Alejandro García,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Over 0.5,1.35,Open,Antal afslutninger på mål | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Over 1.5,2.8,Open,Antal afslutninger på mål | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Over 2.5,7.0,Open,Antal afslutninger på mål | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Antonio Sanchez,Over 0.5,3.1,Open,Antal afslutninger på mål | Antonio Sanchez,
Rayo Vallecano vs Mallorca,Antonio Sanchez,Over 1.5,15.0,Open,Antal afslutninger på mål | Antonio Sanchez,
Rayo Vallecano vs Mallorca,Carlos Martin,Over 0.5,1.32,Open,Antal afslutninger på mål | Carlos Martin,
Rayo Vallecano vs Mallorca,Carlos Martin,Over 1.5,2.7143,Open,Antal afslutninger på mål | Carlos Martin,
Rayo Vallecano vs Mallorca,Carlos Martin,Over 2.5,7.0,Open,Antal afslutninger på mål | Carlos Martin,
Rayo Vallecano vs Mallorca,David Lopez,Over 0.5,4.0,Open,Antal afslutninger på mål | David Lopez,
Rayo Vallecano vs Mallorca,Florian Lejeune,Over 0.5,2.3637,Open,Antal afslutninger på mål | Florian Lejeune,
Rayo Vallecano vs Mallorca,Florian Lejeune,Over 1.5,9.0,Open,Antal afslutninger på mål | Florian Lejeune,
Rayo Vallecano vs Mallorca,Fran Perez,Over 0.5,1.8,Open,Antal afslutninger på mål | Fran Perez,
Rayo Vallecano vs Mallorca,Fran Perez,Over 1.5,5.0,Open,Antal afslutninger på mål | Fran Perez,
Rayo Vallecano vs Mallorca,Gerard Gumbau,Over 0.5,2.1429,Open,Antal afslutninger på mål | Gerard Gumbau,
Rayo Vallecano vs Mallorca,Gerard Gumbau,Over 1.5,7.5,Open,Antal afslutninger på mål | Gerard Gumbau,
Rayo Vallecano vs Mallorca,Iliesse Salhi,Over 0.5,4.0,Open,Antal afslutninger på mål | Iliesse Salhi,
Rayo Vallecano vs Mallorca,Isi Palazon,Over 0.5,1.52,Open,Antal afslutninger på mål | Isi Palazon,
Rayo Vallecano vs Mallorca,Isi Palazon,Over 1.5,3.6667,Open,Antal afslutninger på mål | Isi Palazon,
Rayo Vallecano vs Mallorca,Jan Virgili,Over 0.5,2.0,Open,Antal afslutninger på mål | Jan Virgili,
Rayo Vallecano vs Mallorca,Jan Virgili,Over 1.5,6.5,Open,Antal afslutninger på mål | Jan Virgili,
Rayo Vallecano vs Mallorca,Javier Llabres,Over 0.5,2.75,Open,Antal afslutninger på mål | Javier Llabres,
Rayo Vallecano vs Mallorca,Javier Llabres,Over 1.5,12.0,Open,Antal afslutninger på mål | Javier Llabres,
Rayo Vallecano vs Mallorca,Javier Olaizola,Over 0.5,5.5,Open,Antal afslutninger på mål | Javier Olaizola,
Rayo Vallecano vs Mallorca,Johan Mojica,Over 0.5,5.5,Open,Antal afslutninger på mål | Johan Mojica,
Rayo Vallecano vs Mallorca,Jorge de,Over 0.5,1.5834,Open,Antal afslutninger på mål | Jorge de,
Rayo Vallecano vs Mallorca,Jorge de,Over 1.5,4.0,Open,Antal afslutninger på mål | Jorge de,
Rayo Vallecano vs Mallorca,Josep Maria,Over 0.5,3.0,Open,Antal afslutninger på mål | Josep Maria,
Rayo Vallecano vs Mallorca,Josep Maria,Over 1.5,14.0,Open,Antal afslutninger på mål | Josep Maria,
Rayo Vallecano vs Mallorca,Jozhua Tomayo,Over 0.5,4.0,Open,Antal afslutninger på mål | Jozhua Tomayo,
Rayo Vallecano vs Mallorca,Luis Alfonso,Over 0.5,2.4546,Open,Antal afslutninger på mål | Luis Alfonso,
Rayo Vallecano vs Mallorca,Luis Alfonso,Over 1.5,9.5,Open,Antal afslutninger på mål | Luis Alfonso,
Rayo Vallecano vs Mallorca,Marash Kumbulla,Over 0.5,6.5,Open,Antal afslutninger på mål | Marash Kumbulla,
Rayo Vallecano vs Mallorca,Marco de,Over 0.5,3.6667,Open,Antal afslutninger på mål | Marco de,
Rayo Vallecano vs Mallorca,Marco de,Over 1.5,20.0,Open,Antal afslutninger på mål | Marco de,
Rayo Vallecano vs Mallorca,Martin Valjent,Over 0.5,6.0,Open,Antal afslutninger på mål | Martin Valjent,
Rayo Vallecano vs Mallorca,Mateo Joseph,Over 0.5,2.2,Open,Antal afslutninger på mål | Mateo Joseph,
Rayo Vallecano vs Mallorca,Mateo Joseph,Over 1.5,7.5,Open,Antal afslutninger på mål | Mateo Joseph,
Rayo Vallecano vs Mallorca,Mateu Bauza,Over 0.5,5.5,Open,Antal afslutninger på mål | Mateu Bauza,
Rayo Vallecano vs Mallorca,Nobel Mendy,Over 0.5,4.0,Open,Antal afslutninger på mål | Nobel Mendy,
Rayo Vallecano vs Mallorca,Oscar Trejo,Over 0.5,2.3637,Open,Antal afslutninger på mål | Oscar Trejo,
Rayo Vallecano vs Mallorca,Oscar Trejo,Over 1.5,9.0,Open,Antal afslutninger på mål | Oscar Trejo,
Rayo Vallecano vs Mallorca,Oscar Valentin,Over 0.5,4.0,Open,Antal afslutninger på mål | Oscar Valentin,
Rayo Vallecano vs Mallorca,Pablo Maffeo,Over 0.5,4.75,Open,Antal afslutninger på mål | Pablo Maffeo,
Rayo Vallecano vs Mallorca,Pablo Torre,Over 0.5,3.3334,Open,Antal afslutninger på mål | Pablo Torre,
Rayo Vallecano vs Mallorca,Pablo Torre,Over 1.5,18.0,Open,Antal afslutninger på mål | Pablo Torre,
Rayo Vallecano vs Mallorca,Pathe Ismael,Over 0.5,1.9,Open,Antal afslutninger på mål | Pathe Ismael,
Rayo Vallecano vs Mallorca,Pathe Ismael,Over 1.5,6.0,Open,Antal afslutninger på mål | Pathe Ismael,
Rayo Vallecano vs Mallorca,Pedro Diaz,Over 0.5,1.68,Open,Antal afslutninger på mål | Pedro Diaz,
Rayo Vallecano vs Mallorca,Pedro Diaz,Over 1.5,4.5,Open,Antal afslutninger på mål | Pedro Diaz,
Rayo Vallecano vs Mallorca,Randy Nteka,Over 0.5,1.6,Open,Antal afslutninger på mål | Randy Nteka,
Rayo Vallecano vs Mallorca,Randy Nteka,Over 1.5,4.0,Open,Antal afslutninger på mål | Randy Nteka,
Rayo Vallecano vs Mallorca,Samu Becerra,Over 0.5,2.2,Open,Antal afslutninger på mål | Samu Becerra,
Rayo Vallecano vs Mallorca,Samu Becerra,Over 1.5,7.5,Open,Antal afslutninger på mål | Samu Becerra,
Rayo Vallecano vs Mallorca,Samuel De,Over 0.5,4.0,Open,Antal afslutninger på mål | Samuel De,
Rayo Vallecano vs Mallorca,Sergi Darder,Over 0.5,2.4546,Open,Antal afslutninger på mål | Sergi Darder,
Rayo Vallecano vs Mallorca,Sergi Darder,Over 1.5,9.5,Open,Antal afslutninger på mål | Sergi Darder,
Rayo Vallecano vs Mallorca,Sergio Camello,Over 0.5,1.35,Open,Antal afslutninger på mål | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Camello,Over 1.5,2.8,Open,Antal afslutninger på mål | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Camello,Over 2.5,7.0,Open,Antal afslutninger på mål | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Lozano,Over 0.5,4.0,Open,Antal afslutninger på mål | Sergio Lozano,
Rayo Vallecano vs Mallorca,Takuma Asano,Over 0.5,1.8182,Open,Antal afslutninger på mål | Takuma Asano,
Rayo Vallecano vs Mallorca,Takuma Asano,Over 1.5,5.0,Open,Antal afslutninger på mål | Takuma Asano,
Rayo Vallecano vs Mallorca,Toni Lato,Over 0.5,6.0,Open,Antal afslutninger på mål | Toni Lato,
Rayo Vallecano vs Mallorca,Unai Lopez,Over 0.5,2.4,Open,Antal afslutninger på mål | Unai Lopez,
Rayo Vallecano vs Mallorca,Unai Lopez,Over 1.5,9.0,Open,Antal afslutninger på mål | Unai Lopez,
Rayo Vallecano vs Mallorca,Vedat Muriqi,Over 0.5,1.52,Open,Antal afslutninger på mål | Vedat Muriqi,
Rayo Vallecano vs Mallorca,Vedat Muriqi,Over 1.5,3.6667,Open,Antal afslutninger på mål | Vedat Muriqi,
Rayo Vallecano vs Mallorca,Abdon,Yes,3.2,Open,Spiller får kort | Abdon,
Rayo Vallecano vs Mallorca,Alejandro García,Yes,2.3637,Open,Spiller får kort | Alejandro García,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Yes,2.8572,Open,Spiller får kort | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Antonio Sanchez,Yes,3.1,Open,Spiller får kort | Antonio Sanchez,
Rayo Vallecano vs Mallorca,Carlos Martin,Yes,4.0,Open,Spiller får kort | Carlos Martin,
Rayo Vallecano vs Mallorca,David Lopez,Yes,2.75,Open,Spiller får kort | David Lopez,
Rayo Vallecano vs Mallorca,Florian Lejeune,Yes,3.6,Open,Spiller får kort | Florian Lejeune,
Rayo Vallecano vs Mallorca,Fran Perez,Yes,2.8,Open,Spiller får kort | Fran Perez,
Rayo Vallecano vs Mallorca,Gerard Gumbau,Yes,2.2,Open,Spiller får kort | Gerard Gumbau,
Rayo Vallecano vs Mallorca,Iliesse Salhi,Yes,3.0,Open,Spiller får kort | Iliesse Salhi,
Rayo Vallecano vs Mallorca,Isi Palazon,Yes,3.1,Open,Spiller får kort | Isi Palazon,
Rayo Vallecano vs Mallorca,Jan Virgili,Yes,4.25,Open,Spiller får kort | Jan Virgili,
Rayo Vallecano vs Mallorca,Javier Llabres,Yes,4.25,Open,Spiller får kort | Javier Llabres,
Rayo Vallecano vs Mallorca,Javier Olaizola,Yes,2.3637,Open,Spiller får kort | Javier Olaizola,
Rayo Vallecano vs Mallorca,Johan Mojica,Yes,4.25,Open,Spiller får kort | Johan Mojica,
Rayo Vallecano vs Mallorca,Jorge de,Yes,5.0,Open,Spiller får kort | Jorge de,
Rayo Vallecano vs Mallorca,Josep Maria,Yes,2.5455,Open,Spiller får kort | Josep Maria,
Rayo Vallecano vs Mallorca,Jozhua Tomayo,Yes,2.5,Open,Spiller får kort | Jozhua Tomayo,
Rayo Vallecano vs Mallorca,Luis Alfonso,Yes,2.75,Open,Spiller får kort | Luis Alfonso,
Rayo Vallecano vs Mallorca,Marash Kumbulla,Yes,2.7143,Open,Spiller får kort | Marash Kumbulla,
Rayo Vallecano vs Mallorca,Marco de,Yes,3.6667,Open,Spiller får kort | Marco de,
Rayo Vallecano vs Mallorca,Martin Valjent,Yes,4.0,Open,Spiller får kort | Martin Valjent,
Rayo Vallecano vs Mallorca,Mateo Joseph,Yes,4.0,Open,Spiller får kort | Mateo Joseph,
Rayo Vallecano vs Mallorca,Mateu Bauza,Yes,2.5455,Open,Spiller får kort | Mateu Bauza,
Rayo Vallecano vs Mallorca,Nobel Mendy,Yes,3.6,Open,Spiller får kort | Nobel Mendy,
Rayo Vallecano vs Mallorca,Oscar Trejo,Yes,2.6,Open,Spiller får kort | Oscar Trejo,
Rayo Vallecano vs Mallorca,Oscar Valentin,Yes,2.7143,Open,Spiller får kort | Oscar Valentin,
Rayo Vallecano vs Mallorca,Pablo Maffeo,Yes,3.6,Open,Spiller får kort | Pablo Maffeo,
Rayo Vallecano vs Mallorca,Pablo Torre,Yes,2.8572,Open,Spiller får kort | Pablo Torre,
Rayo Vallecano vs Mallorca,Pathe Ismael,Yes,2.3637,Open,Spiller får kort | Pathe Ismael,
Rayo Vallecano vs Mallorca,Pedro Diaz,Yes,2.8572,Open,Spiller får kort | Pedro Diaz,
Rayo Vallecano vs Mallorca,Randy Nteka,Yes,3.4,Open,Spiller får kort | Randy Nteka,
Rayo Vallecano vs Mallorca,Samu Becerra,Yes,2.75,Open,Spiller får kort | Samu Becerra,
Rayo Vallecano vs Mallorca,Samuel De,Yes,2.3637,Open,Spiller får kort | Samuel De,
Rayo Vallecano vs Mallorca,Sergi Darder,Yes,3.6,Open,Spiller får kort | Sergi Darder,
Rayo Vallecano vs Mallorca,Sergio Camello,Yes,4.25,Open,Spiller får kort | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Lozano,Yes,2.8572,Open,Spiller får kort | Sergio Lozano,
Rayo Vallecano vs Mallorca,Takuma Asano,Yes,4.0,Open,Spiller får kort | Takuma Asano,
Rayo Vallecano vs Mallorca,Toni Lato,Yes,3.5,Open,Spiller får kort | Toni Lato,
Rayo Vallecano vs Mallorca,Unai Lopez,Yes,2.6,Open,Spiller får kort | Unai Lopez,
Rayo Vallecano vs Mallorca,Vedat Muriqi,Yes,3.2,Open,Spiller får kort | Vedat Muriqi,
Rayo Vallecano vs Mallorca,Abdon,Yes,3.6667,Open,Spiller scorer | Abdon,
Rayo Vallecano vs Mallorca,Alejandro García,Yes,7.5,Open,Spiller scorer | Alejandro García,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Yes,2.75,Open,Spiller scorer | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Antonio Sanchez,Yes,13.0,Open,Spiller scorer | Antonio Sanchez,
Rayo Vallecano vs Mallorca,Carlos Martin,Yes,3.0,Open,Spiller scorer | Carlos Martin,
Rayo Vallecano vs Mallorca,David Lopez,Yes,15.0,Open,Spiller scorer | David Lopez,
Rayo Vallecano vs Mallorca,Florian Lejeune,Yes,8.0,Open,Spiller scorer | Florian Lejeune,
Rayo Vallecano vs Mallorca,Fran Perez,Yes,3.5,Open,Spiller scorer | Fran Perez,
Rayo Vallecano vs Mallorca,Gerard Gumbau,Yes,7.0,Open,Spiller scorer | Gerard Gumbau,
Rayo Vallecano vs Mallorca,Iliesse Salhi,Yes,15.0,Open,Spiller scorer | Iliesse Salhi,
Rayo Vallecano vs Mallorca,Isi Palazon,Yes,3.4,Open,Spiller scorer | Isi Palazon,
Rayo Vallecano vs Mallorca,Jan Virgili,Yes,5.5,Open,Spiller scorer | Jan Virgili,
Rayo Vallecano vs Mallorca,Javier Llabres,Yes,7.5,Open,Spiller scorer | Javier Llabres,
Rayo Vallecano vs Mallorca,Javier Olaizola,Yes,15.0,Open,Spiller scorer | Javier Olaizola,
Rayo Vallecano vs Mallorca,Johan Mojica,Yes,15.0,Open,Spiller scorer | Johan Mojica,
Rayo Vallecano vs Mallorca,Jorge de,Yes,3.1,Open,Spiller scorer | Jorge de,
Rayo Vallecano vs Mallorca,Josep Maria,Yes,10.0,Open,Spiller scorer | Josep Maria,
Rayo Vallecano vs Mallorca,Jozhua Tomayo,Yes,13.0,Open,Spiller scorer | Jozhua Tomayo,
Rayo Vallecano vs Mallorca,Luis Alfonso,Yes,9.5,Open,Spiller scorer | Luis Alfonso,
Rayo Vallecano vs Mallorca,Marash Kumbulla,Yes,15.0,Open,Spiller scorer | Marash Kumbulla,
Rayo Vallecano vs Mallorca,Marco de,Yes,15.0,Open,Spiller scorer | Marco de,
Rayo Vallecano vs Mallorca,Martin Valjent,Yes,15.0,Open,Spiller scorer | Martin Valjent,
Rayo Vallecano vs Mallorca,Mateo Joseph,Yes,4.75,Open,Spiller scorer | Mateo Joseph,
Rayo Vallecano vs Mallorca,Mateu Bauza,Yes,15.0,Open,Spiller scorer | Mateu Bauza,
Rayo Vallecano vs Mallorca,Nobel Mendy,Yes,12.0,Open,Spiller scorer | Nobel Mendy,
Rayo Vallecano vs Mallorca,Oscar Trejo,Yes,4.75,Open,Spiller scorer | Oscar Trejo,
Rayo Vallecano vs Mallorca,Oscar Valentin,Yes,12.0,Open,Spiller scorer | Oscar Valentin,
Rayo Vallecano vs Mallorca,Pablo Maffeo,Yes,15.0,Open,Spiller scorer | Pablo Maffeo,
Rayo Vallecano vs Mallorca,Pablo Torre,Yes,7.5,Open,Spiller scorer | Pablo Torre,
Rayo Vallecano vs Mallorca,Pathe Ismael,Yes,5.0,Open,Spiller scorer | Pathe Ismael,
Rayo Vallecano vs Mallorca,Pedro Diaz,Yes,3.5,Open,Spiller scorer | Pedro Diaz,
Rayo Vallecano vs Mallorca,Randy Nteka,Yes,2.75,Open,Spiller scorer | Randy Nteka,
Rayo Vallecano vs Mallorca,Samu Becerra,Yes,4.25,Open,Spiller scorer | Samu Becerra,
Rayo Vallecano vs Mallorca,Samuel De,Yes,9.5,Open,Spiller scorer | Samuel De,
Rayo Vallecano vs Mallorca,Sergi Darder,Yes,12.0,Open,Spiller scorer | Sergi Darder,
Rayo Vallecano vs Mallorca,Sergio Camello,Yes,2.7143,Open,Spiller scorer | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Lozano,Yes,12.0,Open,Spiller scorer | Sergio Lozano,
Rayo Vallecano vs Mallorca,Takuma Asano,Yes,4.5,Open,Spiller scorer | Takuma Asano,
Rayo Vallecano vs Mallorca,Toni Lato,Yes,15.0,Open,Spiller scorer | Toni Lato,
Rayo Vallecano vs Mallorca,Unai Lopez,Yes,7.0,Open,Spiller scorer | Unai Lopez,
Rayo Vallecano vs Mallorca,Vedat Muriqi,Yes,3.0,Open,Spiller scorer | Vedat Muriqi,
Rayo Vallecano vs Mallorca,Abdon,Over 0.5,3.2,Open,Spillers samlede antal assister | Abdon,
Rayo Vallecano vs Mallorca,Alejandro García,Over 0.5,4.5,Open,Spillers samlede antal assister | Alejandro García,
Rayo Vallecano vs Mallorca,Alvaro Garcia,Over 0.5,2.3,Open,Spillers samlede antal assister | Alvaro Garcia,
Rayo Vallecano vs Mallorca,Antonio Sanchez,Over 0.5,7.0,Open,Spillers samlede antal assister | Antonio Sanchez,
Rayo Vallecano vs Mallorca,Carlos Martin,Over 0.5,2.4546,Open,Spillers samlede antal assister | Carlos Martin,
Rayo Vallecano vs Mallorca,David Lopez,Over 0.5,10.0,Open,Spillers samlede antal assister | David Lopez,
Rayo Vallecano vs Mallorca,Florian Lejeune,Over 0.5,5.5,Open,Spillers samlede antal assister | Florian Lejeune,
Rayo Vallecano vs Mallorca,Fran Perez,Over 0.5,2.9,Open,Spillers samlede antal assister | Fran Perez,
Rayo Vallecano vs Mallorca,Gerard Gumbau,Over 0.5,4.5,Open,Spillers samlede antal assister | Gerard Gumbau,
Rayo Vallecano vs Mallorca,Iliesse Salhi,Over 0.5,10.0,Open,Spillers samlede antal assister | Iliesse Salhi,
Rayo Vallecano vs Mallorca,Isi Palazon,Over 0.5,2.8,Open,Spillers samlede antal assister | Isi Palazon,
Rayo Vallecano vs Mallorca,Jan Virgili,Over 0.5,4.0,Open,Spillers samlede antal assister | Jan Virgili,
Rayo Vallecano vs Mallorca,Javier Llabres,Over 0.5,5.5,Open,Spillers samlede antal assister | Javier Llabres,
Rayo Vallecano vs Mallorca,Javier Olaizola,Over 0.5,10.0,Open,Spillers samlede antal assister | Javier Olaizola,
Rayo Vallecano vs Mallorca,Johan Mojica,Over 0.5,8.5,Open,Spillers samlede antal assister | Johan Mojica,
Rayo Vallecano vs Mallorca,Jorge de,Over 0.5,2.4546,Open,Spillers samlede antal assister | Jorge de,
Rayo Vallecano vs Mallorca,Josep Maria,Over 0.5,5.5,Open,Spillers samlede antal assister | Josep Maria,
Rayo Vallecano vs Mallorca,Jozhua Tomayo,Over 0.5,7.0,Open,Spillers samlede antal assister | Jozhua Tomayo,
Rayo Vallecano vs Mallorca,Luis Alfonso,Over 0.5,5.0,Open,Spillers samlede antal assister | Luis Alfonso,
Rayo Vallecano vs Mallorca,Marash Kumbulla,Over 0.5,10.0,Open,Spillers samlede antal assister | Marash Kumbulla,
Rayo Vallecano vs Mallorca,Marco de,Over 0.5,9.0,Open,Spillers samlede antal assister | Marco de,
Rayo Vallecano vs Mallorca,Martin Valjent,Over 0.5,10.0,Open,Spillers samlede antal assister | Martin Valjent,
Rayo Vallecano vs Mallorca,Mateo Joseph,Over 0.5,4.0,Open,Spillers samlede antal assister | Mateo Joseph,
Rayo Vallecano vs Mallorca,Mateu Bauza,Over 0.5,10.0,Open,Spillers samlede antal assister | Mateu Bauza,
Rayo Vallecano vs Mallorca,Nobel Mendy,Over 0.5,7.5,Open,Spillers samlede antal assister | Nobel Mendy,
Rayo Vallecano vs Mallorca,Oscar Trejo,Over 0.5,3.5,Open,Spillers samlede antal assister | Oscar Trejo,
Rayo Vallecano vs Mallorca,Oscar Valentin,Over 0.5,6.5,Open,Spillers samlede antal assister | Oscar Valentin,
Rayo Vallecano vs Mallorca,Pablo Maffeo,Over 0.5,8.5,Open,Spillers samlede antal assister | Pablo Maffeo,
Rayo Vallecano vs Mallorca,Pablo Torre,Over 0.5,5.0,Open,Spillers samlede antal assister | Pablo Torre,
Rayo Vallecano vs Mallorca,Pathe Ismael,Over 0.5,4.0,Open,Spillers samlede antal assister | Pathe Ismael,
Rayo Vallecano vs Mallorca,Pedro Diaz,Over 0.5,3.0,Open,Spillers samlede antal assister | Pedro Diaz,
Rayo Vallecano vs Mallorca,Randy Nteka,Over 0.5,2.5455,Open,Spillers samlede antal assister | Randy Nteka,
Rayo Vallecano vs Mallorca,Samu Becerra,Over 0.5,3.2,Open,Spillers samlede antal assister | Samu Becerra,
Rayo Vallecano vs Mallorca,Samuel De,Over 0.5,6.5,Open,Spillers samlede antal assister | Samuel De,
Rayo Vallecano vs Mallorca,Sergi Darder,Over 0.5,5.0,Open,Spillers samlede antal assister | Sergi Darder,
Rayo Vallecano vs Mallorca,Sergio Camello,Over 0.5,2.3637,Open,Spillers samlede antal assister | Sergio Camello,
Rayo Vallecano vs Mallorca,Sergio Lozano,Over 0.5,6.0,Open,Spillers samlede antal assister | Sergio Lozano,
Rayo Vallecano vs Mallorca,Takuma Asano,Over 0.5,3.5,Open,Spillers samlede antal assister | Takuma Asano,
Rayo Vallecano vs Mallorca,Toni Lato,Over 0.5,9.0,Open,Spillers samlede antal assister | Toni Lato,
Rayo Vallecano vs Mallorca,Unai Lopez,Over 0.5,4.5,Open,Spillers samlede antal assister | Unai Lopez,
Rayo Vallecano vs Mallorca,Vedat Muriqi,Over 0.5,2.75,Open,Spillers samlede antal assister | Vedat Muriqi,
Rayo Vallecano vs Mallorca,Abdon,Over 0.5,1.091,Open,Spillers samlede antal skud | Abdon,
Rayo Vallecano vs Mallorca,Abdon,Over 1.5,1.6154,Open,Spillers samlede antal skud | Abdon,
Rayo Vallecano vs Mallorca,Abdon,Over 2.5,2.8572,Open,Spillers samlede antal skud | Abdon,
Rayo Vallecano vs Mallorca,Alejandro García,Over 0.5,1.1429,Open,Spillers samlede antal skud | Alejandro García,
