event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 2.5,2.8572,Open,Spillers samlede antal tacklinger | Mahmoud Dahoud,
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 3.5,4.75,Open,Spillers samlede antal tacklinger | Mahmoud Dahoud,
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 4.5,8.0,Open,Spillers samlede antal tacklinger | Mahmoud Dahoud,
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 5.5,13.0,Open,Spillers samlede antal tacklinger | Mahmoud Dahoud,
Eintracht Frankfurt vs Borussia Dortmund,Mario Götze,Over 1.5,2.3,Open,Spillers samlede antal tacklinger | Mario Götze,
Eintracht Frankfurt vs Borussia Dortmund,Mario Götze,Over 2.5,3.6,Open,Spillers samlede antal tacklinger | Mario Götze,
Eintracht Frankfurt vs Borussia Dortmund,Mario Götze,Over 3.5,6.5,Open,Spillers samlede antal tacklinger | Mario Götze,
Eintracht Frankfurt vs Borussia Dortmund,Mario Götze,Over 4.5,11.0,Open,Spillers samlede antal tacklinger | Mario Götze,
Eintracht Frankfurt vs Borussia Dortmund,Mario Götze,Over 5.5,18.0,Open,Spillers samlede antal tacklinger | Mario Götze,
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 1.5,2.9,Open,Spillers samlede antal tacklinger | Maximilian Beier,
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 2.5,5.0,Open,Spillers samlede antal tacklinger | Maximilian Beier,
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 3.5,8.5,Open,Spillers samlede antal tacklinger | Maximilian Beier,
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 4.5,14.0,Open,Spillers samlede antal tacklinger | Maximilian Beier,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 2.5,1.4546,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 3.5,2.05,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 4.5,2.625,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 5.5,3.6,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 6.5,5.3334,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 7.5,8.0,Open,Spillers samlede antal tacklinger | Nathaniel Brown,
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 1.5,1.6154,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 2.5,3.0,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 3.5,4.2,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 4.5,7.0,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 5.5,12.0,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 1.5,2.2,Open,Spillers samlede antal tacklinger | Niklas Sule,
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 2.5,3.4,Open,Spillers samlede antal tacklinger | Niklas Sule,
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 3.5,6.0,Open,Spillers samlede antal tacklinger | Niklas Sule,
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 4.5,11.0,Open,Spillers samlede antal tacklinger | Niklas Sule,
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 5.5,17.0,Open,Spillers samlede antal tacklinger | Niklas Sule,
Eintracht Frankfurt vs Borussia Dortmund,Pharrel Nnamdi Collins,Over 2.5,1.3334,Open,Spillers samlede antal tacklinger | Pharrel Nnamdi Collins,
