event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Yes,6.5,Open,Spiller får kort | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Yes,9.0,Open,Spiller får kort | Michael Zetterer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Yes,6.5,Open,Spiller får kort | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Yes,3.8,Open,Spiller får kort | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Yes,7.0,Open,Spiller får kort | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Yes,4.0,Open,Spiller får kort | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Yes,5.0,Open,Spiller får kort | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Yes,5.5,Open,Spiller får kort | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Yes,7.5,Open,Spiller får kort | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Yes,4.33,Open,Spiller får kort | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Yes,5.0,Open,Spiller får kort | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Yes,5.5,Open,Spiller får kort | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Yes,3.75,Open,Spiller får kort | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Yes,4.5,Open,Spiller får kort | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Yes,3.6,Open,Spiller får kort | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Yes,7.5,Open,Spiller får kort | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Alexander Meyer,Yes,67.0,Open,Spiller får rødt kort | Alexander Meyer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Yes,41.0,Open,Spiller får rødt kort | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arnaud Kalimuendo,Yes,101.0,Open,Spiller får rødt kort | Arnaud Kalimuendo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Yes,41.0,Open,Spiller får rødt kort | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Yes,34.0,Open,Spiller får rødt kort | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Yes,34.0,Open,Spiller får rødt kort | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayoube Amaimouni Echghouyab,Yes,51.0,Open,Spiller får rødt kort | Ayoube Amaimouni Echghouyab,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Yes,41.0,Open,Spiller får rødt kort | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Yes,67.0,Open,Spiller får rødt kort | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Yes,101.0,Open,Spiller får rødt kort | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Yes,34.0,Open,Spiller får rødt kort | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Yes,41.0,Open,Spiller får rødt kort | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Yes,51.0,Open,Spiller får rødt kort | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Yes,51.0,Open,Spiller får rødt kort | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fousseny Doumbia,Yes,41.0,Open,Spiller får rødt kort | Fousseny Doumbia,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Yes,67.0,Open,Spiller får rødt kort | Gregor Kobel,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Yes,81.0,Open,Spiller får rødt kort | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ingen røde kort,Yes,1.11,Open,Spiller får rødt kort | Ingen røde kort,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Yes,41.0,Open,Spiller får rødt kort | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jens Grahl,Yes,67.0,Open,Spiller får rødt kort | Jens Grahl,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Yes,29.0,Open,Spiller får rødt kort | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Yes,126.0,Open,Spiller får rødt kort | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Yes,51.0,Open,Spiller får rødt kort | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Yes,41.0,Open,Spiller får rødt kort | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Yes,34.0,Open,Spiller får rødt kort | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Kaua Santos,Yes,41.0,Open,Spiller får rødt kort | Kaua Santos,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Keita Kosugi,Yes,51.0,Open,Spiller får rødt kort | Keita Kosugi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Love Arrhov,Yes,126.0,Open,Spiller får rødt kort | Love Arrhov,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Yes,41.0,Open,Spiller får rødt kort | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Yes,51.0,Open,Spiller får rødt kort | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Yes,81.0,Open,Spiller får rødt kort | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Yes,81.0,Open,Spiller får rødt kort | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Yes,67.0,Open,Spiller får rødt kort | Michael Zetterer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Yes,67.0,Open,Spiller får rødt kort | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Yes,41.0,Open,Spiller får rødt kort | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Yes,81.0,Open,Spiller får rødt kort | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Yes,41.0,Open,Spiller får rødt kort | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Yes,51.0,Open,Spiller får rødt kort | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Yes,67.0,Open,Spiller får rødt kort | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Yes,101.0,Open,Spiller får rødt kort | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Yes,41.0,Open,Spiller får rødt kort | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Yes,51.0,Open,Spiller får rødt kort | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Yes,51.0,Open,Spiller får rødt kort | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Yes,34.0,Open,Spiller får rødt kort | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Yes,51.0,Open,Spiller får rødt kort | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Yes,34.0,Open,Spiller får rødt kort | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Yes,101.0,Open,Spiller får rødt kort | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Yes,3.4,Open,Spiller scorer | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arnaud Kalimuendo,Yes,3.5,Open,Spiller scorer | Arnaud Kalimuendo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Yes,13.0,Open,Spiller scorer | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Yes,15.0,Open,Spiller scorer | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Yes,13.0,Open,Spiller scorer | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayoube Amaimouni Echghouyab,Yes,6.0,Open,Spiller scorer | Ayoube Amaimouni Echghouyab,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Yes,3.5,Open,Spiller scorer | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Yes,4.5,Open,Spiller scorer | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Yes,9.5,Open,Spiller scorer | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Yes,6.0,Open,Spiller scorer | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Yes,2.5,Open,Spiller scorer | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Yes,6.5,Open,Spiller scorer | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Yes,13.0,Open,Spiller scorer | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fousseny Doumbia,Yes,15.0,Open,Spiller scorer | Fousseny Doumbia,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Yes,7.5,Open,Spiller scorer | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ingen mål,Yes,12.0,Open,Spiller scorer | Ingen mål,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Yes,5.0,Open,Spiller scorer | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Yes,3.8,Open,Spiller scorer | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Yes,4.33,Open,Spiller scorer | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Yes,9.0,Open,Spiller scorer | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Yes,4.5,Open,Spiller scorer | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Yes,4.0,Open,Spiller scorer | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Keita Kosugi,Yes,13.0,Open,Spiller scorer | Keita Kosugi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Love Arrhov,Yes,5.5,Open,Spiller scorer | Love Arrhov,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Yes,10.0,Open,Spiller scorer | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Yes,6.0,Open,Spiller scorer | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Yes,5.5,Open,Spiller scorer | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Yes,3.5,Open,Spiller scorer | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Yes,8.0,Open,Spiller scorer | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Yes,12.0,Open,Spiller scorer | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Yes,15.0,Open,Spiller scorer | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Yes,13.0,Open,Spiller scorer | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Yes,8.0,Open,Spiller scorer | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Yes,11.0,Open,Spiller scorer | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Yes,5.0,Open,Spiller scorer | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Yes,11.0,Open,Spiller scorer | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Yes,12.0,Open,Spiller scorer | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Yes,2.15,Open,Spiller scorer | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Yes,13.0,Open,Spiller scorer | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Yes,15.0,Open,Spiller scorer | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Yes,10.0,Open,Spiller scorer | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Yes,3.5,Open,Spiller scorer | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,6.0,Open,Spillers samlede antal assister | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,13.0,Open,Spillers samlede antal assister | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 0.5,19.0,Open,Spillers samlede antal assister | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,6.5,Open,Spillers samlede antal assister | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 0.5,5.0,Open,Spillers samlede antal assister | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 0.5,4.5,Open,Spillers samlede antal assister | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 0.5,5.5,Open,Spillers samlede antal assister | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 0.5,7.5,Open,Spillers samlede antal assister | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Over 0.5,6.0,Open,Spillers samlede antal assister | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,5.5,Open,Spillers samlede antal assister | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Over 0.5,11.0,Open,Spillers samlede antal assister | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,7.5,Open,Spillers samlede antal assister | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 0.5,6.0,Open,Spillers samlede antal assister | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,6.5,Open,Spillers samlede antal assister | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,4.0,Open,Spillers samlede antal assister | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,17.0,Open,Spillers samlede antal assister | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 0.5,5.5,Open,Spillers samlede antal assister | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,5.0,Open,Spillers samlede antal assister | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 0.5,5.0,Open,Spillers samlede antal assister | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,6.5,Open,Spillers samlede antal assister | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,6.0,Open,Spillers samlede antal assister | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 0.5,5.0,Open,Spillers samlede antal assister | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 0.5,5.0,Open,Spillers samlede antal assister | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 0.5,5.0,Open,Spillers samlede antal assister | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 0.5,11.0,Open,Spillers samlede antal assister | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 0.5,10.0,Open,Spillers samlede antal assister | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 0.5,7.0,Open,Spillers samlede antal assister | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 0.5,9.5,Open,Spillers samlede antal assister | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,7.0,Open,Spillers samlede antal assister | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,5.5,Open,Spillers samlede antal assister | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 0.5,13.0,Open,Spillers samlede antal assister | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Over 0.5,7.5,Open,Spillers samlede antal assister | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,6.0,Open,Spillers samlede antal assister | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,7.0,Open,Spillers samlede antal assister | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,11.0,Open,Spillers samlede antal assister | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,5.0,Open,Spillers samlede antal assister | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,7.0,Open,Spillers samlede antal assister | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,1.06,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 1.5,1.3,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 2.5,2.0,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 3.5,3.75,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 4.5,6.5,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 5.5,12.0,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,1.91,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 1.5,5.5,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 2.5,15.0,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 0.5,2.3,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 1.5,7.5,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,1.8,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,5.0,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 2.5,13.0,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 0.5,1.07,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 1.5,1.4,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 2.5,2.3,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
